character,true_emotion,sentence,predicted_emotion,tension_modifier,tension_idiom,tension_degree_head,tension_word_count,tension_score,raw_response,api_time,api_status
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,有人點錯餐還硬要改，害我送到一半又得回去，真想爆粗口。,憤怒,2,0,1,22,0.27,"情緒：憤怒
Modifier：2
Idiom：0
DegreeHead：1
WordCount：22  
Tension：0.27",1.2466940879821777,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,天氣熱到爆炸，外面騎車像在烤箱裡，我已經快炸了！,憤怒,3,0,1,18,0.39,"情緒：憤怒
Modifier：3
Idiom：0
DegreeHead：1
WordCount：18  
Tension：0.39",1.238921880722046,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,這個月獎金又被扣，什麼理由我都聽爛了，氣死人！,憤怒,2,0,0,17,0.12,"情緒：憤怒
Modifier：2
Idiom：0
DegreeHead：0
WordCount：17  
Tension：0.12",2.5493619441986084,200
阿輝（男性，29歲，外送員，樂觀直率）,憤怒,看到路邊違停的車佔我路，真想下去拆輪胎。,憤怒,1,0,1,13,0.31,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",0.9382860660552979,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,居然有人送餐時還會跟我說「辛苦了」，真是太暖心了！,喜悅,2,0,2,16,0.38,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：2
WordCount：16  
Tension：0.38",3.123573064804077,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,今天遇到一台超級帥的摩托車，騎起來感覺也爽。,喜悅,2,0,1,12,0.42,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.42",1.340358018875122,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,剛剛那家餐廳的料理居然比想像中好吃，嚇我一跳。,驚奇,1,0,0,14,0.07,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：0
WordCount：14  
Tension：0.07",1.5654511451721191,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,客人竟然給了我小費，這種事真是不常見欸！,驚奇,2,0,1,13,0.38,"情緒：驚奇
Modifier：2
Idiom：0
DegreeHead：1
WordCount：13
Tension：0.38",2.4795761108398438,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,今天路上碰到個老朋友，真沒想到我們還能這麼巧遇。,驚奇,1,0,1,14,0.21,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：14  
Tension：0.21",1.1473500728607178,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,看到小朋友送我一個笑容，瞬間整天心情都好起來了。,喜悅,1,0,1,15,0.2,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.20",4.644381999969482,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,天氣這麼熱，居然還有人穿羽絨外套，太誇張了吧！,驚奇,2,0,2,13,0.46,"情緒：驚奇
Modifier：2
Idiom：0
DegreeHead：2
WordCount：13  
Tension：0.46",1.6428911685943604,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,店家突然多給我一份餐點，真的是太佛心了。,驚奇,1,0,1,13,0.31,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",0.939765214920044,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,今天訂單超多，居然都能準時送達，自己也佩服。,驚奇,0,0,1,13,0.15,"情緒：驚奇
Modifier：0
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.15",1.347700834274292,200
阿輝（男性，29歲，外送員，樂觀直率）,驚奇,這城市竟然有這麼多漂亮的街景，以前從沒注意過。,驚奇,1,0,1,13,0.31,"情緒：驚奇
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",1.9055287837982178,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,放心啦，我一定準時把餐送到，不會讓你等太久的。,信任,1,0,1,15,0.2,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.20",1.8182997703552246,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,我相信只要認真跑，哪天我也能靠這份工作存到頭期款。,信任,1,0,0,17,0.06,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：0
WordCount：17  
Tension：0.06",1.601815938949585,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,老闆你先給我機會試跑一天，我會讓你看到我做事的態度。,期待,1,0,0,16,0.06,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：16  
Tension：0.06",1.0114853382110596,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,跟著導航走，基本上都不會迷路啦，我信這系統。,信任,1,0,1,13,0.23,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.4674968719482422,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,你說你是第一次用這平台？沒關係，我教你，很簡單啦。,信任,1,0,1,13,0.23,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",1.423004150390625,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,我相信你不是故意打錯地址，我們都有出錯的時候。,信任,0,0,0,15,0.0,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：0
WordCount：15
Tension：0.00",3.396588087081909,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,只要客人願意等，我一定拼命趕過去送到。,信任,1,0,1,13,0.31,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13
Tension：0.31",2.071528196334839,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,我以前也遇過很多困難，但我相信努力總會有回報。,信任,2,0,0,14,0.14,"情緒：信任
Modifier：2
Idiom：0
DegreeHead：0
WordCount：14  
Tension：0.14",1.058333158493042,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,兄弟你別擔心，我說幫你cover今天就一定做到。,信任,0,0,1,13,0.15,"情緒：信任
Modifier：0
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.15",1.2343111038208008,200
阿輝（男性，29歲，外送員，樂觀直率）,信任,公司雖然嚴格一點，但我信他們不會亂扣錢。,信任,1,0,1,12,0.25,"情緒：信任
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.25",2.0650107860565186,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,今天送單特別順利，感覺一整天都超開心！,喜悅,2,0,1,13,0.38,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.38",2.318234920501709,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,客人說「謝謝你」那刻，真的是一種幸福感。,喜悅,2,0,1,13,0.38,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.38",1.3039841651916504,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,下午休息時吃到一碗超好吃的冰，好爽！,喜悅,2,0,1,13,0.38,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.38",1.45332932472229,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,今天碰到陽光大好，騎車心情都特別輕鬆。,喜悅,2,0,1,11,0.36,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.36",3.192314863204956,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,跟同事一起吃便當，聊聊天，笑得很開心。,喜悅,1,0,1,12,0.25,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.25",1.306603193283081,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,接到熟客訂單，感覺像老朋友一樣。,喜悅,1,0,0,10,0.1,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",2.5222971439361572,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,路上看到小狗搖尾巴，心都被融化了。,喜悅,1,0,0,11,0.09,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.09",2.385514974594116,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,今天訂單多，賺得也多，真是開心的一天。,喜悅,1,0,1,12,0.25,"情緒：喜悅
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.25",1.144205093383789,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,新買的安全帽戴起來超帥，心情大好。,喜悅,2,0,1,11,0.45,"情緒：喜悅
Modifier：2
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.45",3.32580304145813,200
阿輝（男性，29歲，外送員，樂觀直率）,喜悅,下班後約朋友聚餐，期待放鬆的時光。,期待,1,0,0,10,0.1,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.3135032653808594,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,明天天氣好，我應該可以跑滿十單，期待啦！,期待,1,0,1,14,0.21,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：14  
Tension：0.21",1.484123945236206,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,今天新開的飲料店開始合作了，我超期待第一單！,期待,1,0,1,13,0.31,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",1.0874958038330078,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,月底的獎金快到了，希望能再衝個幾趟多領點。,期待,1,0,0,13,0.08,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.08",1.0840327739715576,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,我最期待的就是跑完一整天之後喝冰奶茶的那一刻。,期待,0,0,1,17,0.12,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：1
WordCount：17  
Tension：0.12",1.9402580261230469,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,如果有機會進公司內部，我也想試試看當區長。,期待,0,0,1,13,0.15,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.15",1.269834041595459,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,聽說新的導航系統比較聰明，我等不及想試試。,期待,1,0,0,13,0.08,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.08",1.0510990619659424,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,客人如果給個五星好評，我一天心情都會很好，期待中！,期待,2,0,2,15,0.4,"情緒：期待
Modifier：2
Idiom：0
DegreeHead：2
WordCount：15  
Tension：0.40",0.9320640563964844,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,今天客人訂的全是炸雞薯條，我自己看了都流口水。,期待,0,0,0,14,0.0,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：0
WordCount：14  
Tension：0.00",1.0428390502929688,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,我約了老朋友週末吃火鍋，好久沒見了超期待。,期待,1,0,1,13,0.31,"情緒：期待
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",1.3789479732513428,200
阿輝（男性，29歲，外送員，樂觀直率）,期待,年底我打算休幾天回家，最期待跟爸媽一起吃年夜飯。,期待,0,0,1,16,0.13,"情緒：期待
Modifier：0
Idiom：0
DegreeHead：1
WordCount：16  
Tension：0.13",1.0228784084320068,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,剛剛差點被右轉車撞到，我真的有點嚇到了。,恐懼,1,0,1,13,0.31,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.31",1.3638410568237305,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,這麼大的雨，我怕機車煞不住會滑倒。,恐懼,1,0,0,11,0.09,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：11  
Tension：0.09",1.1304771900177002,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,有時候晚上跑單經過那幾條巷子，真的會怕遇到壞人。,恐懼,1,0,1,16,0.19,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：16  
Tension：0.19",1.388598918914795,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,我最怕客人不接電話，然後還給差評。,恐懼,0,0,1,11,0.18,"情緒：恐懼
Modifier：0
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.18",2.177555799484253,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,手機快沒電了，我怕接不到接下來的單。,恐懼,1,0,0,14,0.07,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：14  
Tension：0.07",2.3190321922302246,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,我怕今天沒跑滿會影響下週排班。,恐懼,0,0,0,12,0.0,"情緒：恐懼
Modifier：0
Idiom：0
DegreeHead：0
WordCount：12  
Tension：0.00",1.5833468437194824,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,剛剛那個狗突然衝出來，我嚇得差點摔車。,恐懼,1,0,1,12,0.33,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：12  
Tension：0.33",1.530465841293335,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,如果一直這樣通膨，我怕生活真的撐不下去。,恐懼,1,0,1,11,0.27,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",2.6796491146087646,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,外送箱壞掉了，我怕食物灑出來會被客訴。,恐懼,1,0,0,13,0.08,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：0
WordCount：13  
Tension：0.08",0.8550190925598145,200
阿輝（男性，29歲，外送員，樂觀直率）,恐懼,我媽最近身體不好，我一直很擔心她在家一個人。,恐懼,1,0,1,15,0.2,"情緒：恐懼
Modifier：1
Idiom：0
DegreeHead：1
WordCount：15  
Tension：0.20",1.1334331035614014,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,真討厭，有些人訂餐不出門拿，害我白等一頓。,厭惡,2,0,0,15,0.13,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：0
WordCount：15  
Tension：0.13",2.2441372871398926,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,路上亂停車的人太多，騎車超級不方便。,厭惡,2,0,2,12,0.5,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：2
WordCount：12  
Tension：0.50",1.049942970275879,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,有些店家態度差，讓人心情差透了。,厭惡,2,0,0,10,0.2,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.20",1.0639128684997559,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,外面太熱，衣服都濕了，超級不舒服。,厭惡,2,0,2,11,0.55,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：2
WordCount：11  
Tension：0.55",1.0300228595733643,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,有些客人很挑，怎麼點都不滿意。,厭惡,1,0,1,10,0.3,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：1
WordCount：10  
Tension：0.30",1.1193320751190186,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,訂單系統老是當機，害我送餐延遲。,憤怒,1,0,0,10,0.1,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",1.800907850265503,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,看到路邊垃圾一堆，心情就煩躁。,厭惡,1,0,0,10,0.1,"情緒：厭惡
Modifier：1
Idiom：0
DegreeHead：0
WordCount：10  
Tension：0.10",2.3029911518096924,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,早上塞車塞到爆，時間全浪費了。,憤怒,1,0,1,9,0.33,"情緒：憤怒
Modifier：1
Idiom：0
DegreeHead：1
WordCount：9  
Tension：0.33",1.79768705368042,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,有時候遇到凶神惡煞的狗，騎車都緊張。,恐懼,2,1,0,11,0.45,"情緒：恐懼
Modifier：2
Idiom：1
DegreeHead：0
WordCount：11  
Tension：0.45",1.0922458171844482,200
阿輝（男性，29歲，外送員，樂觀直率）,厭惡,明明講好的時間，卻一再被拖延，真令人反感。,厭惡,2,0,1,13,0.38,"情緒：厭惡
Modifier：2
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.38",2.987949848175049,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,這幾天老伴不舒服，我心裡真是難過啊。,悲傷,1,0,1,11,0.27,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：11  
Tension：0.27",2.6671218872070312,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,孫子好久沒回家了，阿嬤我都快想哭了。,悲傷,1,0,1,13,0.23,"情緒：悲傷
Modifier：1
Idiom：0
DegreeHead：1
WordCount：13  
Tension：0.23",2.3123347759246826,200
阿嬤玉蓮（女性，68歲，退休家庭主婦，慈愛但有點唠叨）,悲傷,看著以前種的花凋謝了，心裡有說不出的空落感。,悲傷,2,0,0,14,0.14,"情緒：悲傷
Modifier：2
Idiom：0
DegreeHead：0
WordCount：14  
Tension：0.14",1.0885460376739502,200
